Country Name,"Time","Agricultural irrigated land (% of total agricultural land)","Annual freshwater withdrawals, total (% of internal resources)","Arable land (% of land area)","ARI treatment (% of children under 5 taken to a health provider)","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","Diarrhea treatment (% of children under 5 who received ORS packet)","Disaster risk reduction progress score (1-5 scale; 5=best)","Improved sanitation facilities (% of population with access)","Improved water source (% of population with access)","Life expectancy at birth, total (years)","Plant species (higher), threatened","Mammal species, threatened","Fish species, threatened","Bird species, threatened","Mortality rate, neonatal (per 1,000 live births)","Risk of catastrophic expenditure for surgical care (% of people at risk)"
Montenegro,"2007","NA","NA","12.9368029739777","NA","NA","NA","NA","91.9","98.3","74.0406341463415","NA","NA","NA","NA","5.9","NA"
Montenegro,"2008","NA","NA","12.8624535315985","NA","NA","NA","NA","92.5","98.5","74.3454390243903","NA","NA","NA","NA","5.4","NA"
Montenegro,"2009","NA","NA","12.8624535315985","NA","NA","NA","NA","93","98.7","74.6878292682927","NA","NA","NA","NA","5","NA"
Montenegro,"2010","NA","NA","12.7881040892193","NA","NA","NA","NA","93.5","98.9","75.0452926829268","NA","NA","NA","NA","4.5","NA"
Montenegro,"2011","NA","NA","12.8624535315985","NA","NA","NA","NA","94","99.1","75.3913170731707","NA","NA","NA","NA","4.1","NA"
Montenegro,"2012","NA","NA","12.7881040892193","NA","NA","NA","NA","94.6","99.3","75.7050731707317","NA","NA","NA","NA","3.8","NA"
Montenegro,"2013","NA","NA","0.579925650557621","NA","NA","NA","NA","95.1","99.4","75.9701951219512","NA","NA","NA","NA","3.5","NA"
Montenegro,"2014","NA","NA","NA","NA","NA","NA","NA","95.6","99.6","76.1807073170732","NA","NA","NA","NA","3.3","11.3"
Morocco,"2005","4.3049118009937","NA","18.1985211740981","NA","NA","NA","NA","68.9","80.8","70.4398292682927","NA","NA","NA","NA","24.3","NA"
Morocco,"2006","3.87998397114807","NA","18.068563746359","NA","NA","NA","NA","69.9","81.4","70.8524390243903","NA","NA","NA","NA","23.8","NA"
Morocco,"2007","4.08611481975968","NA","18.0708043916648","NA","NA","NA","NA","70.9","81.9","71.2776341463415","NA","NA","NA","NA","23.2","NA"
Morocco,"2008","4.39278209532704","NA","18.0416760026888","NA","NA","NA","NA","71.9","82.5","71.7114146341464","NA","NA","NA","NA","22.6","NA"
Morocco,"2009","4.5679374454214","NA","18.0138920008963","NA","NA","NA","NA","72.9","83","72.1482195121951","NA","NA","NA","NA","21.9","NA"
Morocco,"2010","4.54810709510042","NA","17.3186197624916","NA","NA","NA","NA","73.8","83.5","72.5769268292683","NA","NA","NA","NA","21.1","NA"
Morocco,"2011","4.6057308379673","NA","17.4855478377773","70.1","NA","22.1","3","74.7","84","72.9854390243902","NA","NA","NA","NA","20.3","NA"
Morocco,"2012","NA","35.9655172413793","18.0304727761595","NA","NA","NA","NA","75.6","84.6","73.3646585365854","NA","NA","NA","NA","19.6","NA"
Morocco,"2013","NA","NA","18.0259914855478","NA","NA","NA","NA","76.5","85.1","73.7090487804878","NA","NA","NA","NA","18.9","NA"
Morocco,"2014","NA","35.9655172413793","NA","NA","NA","NA","NA","76.6","85.3","74.0160975609756","NA","NA","NA","NA","18.2","51.2"
Mozambique,"2005","NA","NA","6.35824919250235","NA","3","NA","NA","16.5","44.8","50.6416097560976","NA","NA","NA","NA","35.2","NA"
Mozambique,"2006","NA","NA","6.23108420865231","NA","3","NA","NA","16.9","45.6","51.1152682926829","NA","NA","NA","NA","34.1","NA"
Mozambique,"2007","NA","NA","6.61257916020245","NA","3","NA","NA","17.4","46.3","51.6220975609756","NA","NA","NA","NA","33.1","NA"
Mozambique,"2008","NA","NA","6.86690912790254","65","3","45.7","NA","17.9","47","52.1505609756098","NA","NA","NA","NA","32.3","NA"
Mozambique,"2009","NA","NA","6.99407411175259","NA","3","NA","NA","18.4","47.8","52.6912682926829","NA","NA","NA","NA","31.4","NA"
Mozambique,"2010","NA","NA","7.18482158752766","NA","3.5","NA","NA","18.8","48.5","53.2269024390244","NA","NA","NA","NA","30.6","NA"
Mozambique,"2011","NA","NA","7.18482158752766","50.2","3","55","4","19.3","49.3","53.7382926829268","NA","NA","NA","NA","29.8","NA"
Mozambique,"2012","NA","NA","7.18482158752766","NA","3.5","NA","NA","19.8","50.1","54.2121219512195","NA","NA","NA","NA","29.1","NA"
Mozambique,"2013","NA","NA","7.18482158752766","NA","3.5","NA","NA","20.3","50.8","54.641512195122","NA","NA","NA","NA","28.4","NA"
Mozambique,"2014","NA","0.881555333998006","NA","NA","3.5","NA","NA","20.4","50.9","55.0259512195122","NA","NA","NA","NA","27.8","27.3"
Myanmar,"2005","23.404066412146","NA","15.3958001714216","NA","NA","NA","NA","69.4","72.3","63.5552682926829","NA","NA","NA","NA","33.5","NA"
Myanmar,"2006","24.8081400362163","NA","15.8170994842916","NA","NA","NA","NA","70.8","73.5","63.824243902439","NA","NA","NA","NA","32.8","NA"
Myanmar,"2007","24.7580106809079","NA","16.1846615252785","NA","NA","NA","NA","72.3","74.6","64.0936829268293","NA","NA","NA","NA","32.1","NA"
Myanmar,"2008","NA","NA","16.3689519523656","NA","NA","NA","NA","73.8","75.8","64.3676097560976","NA","NA","NA","NA","31.7","NA"
Myanmar,"2009","NA","NA","16.5222715444666","NA","NA","NA","NA","75.2","76.9","64.6435609756098","NA","NA","NA","NA","30.5","NA"
Myanmar,"2010","NA","NA","16.5493065548174","69.3","NA","60.6","NA","76.6","78.1","64.9174878048781","NA","NA","NA","NA","29.7","NA"
Myanmar,"2011","NA","NA","16.5102787429779","NA","NA","NA","NA","78","79.2","65.1809024390244","NA","NA","NA","NA","29","NA"
Myanmar,"2012","NA","NA","16.460231187323","NA","NA","NA","NA","79.4","80.3","65.4277804878049","NA","NA","NA","NA","28.4","NA"
Myanmar,"2013","NA","NA","16.4941507931647","NA","2.5","NA","NA","79.5","80.4","65.6540975609756","NA","NA","NA","NA","27.7","NA"
Myanmar,"2014","NA","3.31306081754736","NA","NA","2.5","NA","NA","79.5","80.5","65.8578536585366","NA","NA","NA","NA","27","NA"
Namibia,"2005","NA","NA","0.988716005295825","NA","NA","NA","NA","29.8","83","55.9774390243903","NA","NA","NA","NA","17.1","NA"
Namibia,"2006","NA","NA","0.987501366468681","NA","NA","NA","NA","30.3","83.9","57.3248780487805","NA","NA","NA","NA","17","NA"
Namibia,"2007","NA","NA","0.971711061715799","71.5","NA","63.1","NA","30.8","84.8","58.7808048780488","NA","NA","NA","NA","17.1","NA"
Namibia,"2008","NA","NA","0.971711061715799","NA","NA","NA","NA","31.3","85.6","60.1840731707317","NA","NA","NA","NA","17.1","NA"
Namibia,"2009","NA","NA","0.971711061715799","NA","NA","NA","NA","31.7","86.5","61.4409024390244","NA","NA","NA","NA","17.1","NA"
Namibia,"2010","NA","NA","0.971711061715799","NA","NA","NA","NA","32.2","87.3","62.4802926829268","NA","NA","NA","NA","17.1","NA"
Namibia,"2011","NA","NA","0.971711061715799","NA","NA","NA","NA","32.7","88","63.2771707317073","NA","NA","NA","NA","16.9","NA"
Namibia,"2012","NA","NA","0.971711061715799","NA","NA","NA","NA","33.1","88.8","63.8811463414634","NA","NA","NA","NA","16.7","NA"
Namibia,"2013","NA","NA","0.971711061715799","67.7","NA","71.6","NA","33.6","89.6","64.3438780487805","NA","NA","NA","NA","16.4","NA"
Namibia,"2014","NA","4.67532467532468","NA","NA","NA","NA","NA","34","90.3","64.6801951219512","NA","NA","NA","NA","16.1","31.7"
Nauru,"2005","NA","NA","NA","NA","NA","NA","NA","65.7","94.4","NA","NA","NA","NA","NA","24.5","NA"
Nauru,"2006","NA","NA","NA","NA","NA","NA","NA","65.7","94.6","NA","NA","NA","NA","NA","24.5","NA"
Nauru,"2007","NA","NA","NA","69","NA","23.3","NA","65.6","94.9","NA","NA","NA","NA","NA","24.6","NA"
Nauru,"2008","NA","NA","NA","NA","NA","NA","NA","65.6","95.2","NA","NA","NA","NA","NA","24.7","NA"
Nauru,"2009","NA","NA","NA","NA","NA","NA","NA","65.6","95.4","NA","NA","NA","NA","NA","24.6","NA"
Nauru,"2010","NA","NA","NA","NA","NA","NA","NA","65.6","95.7","NA","NA","NA","NA","NA","24.6","NA"
Nauru,"2011","NA","NA","NA","NA","NA","NA","NA","65.6","96","NA","NA","NA","NA","NA","24.2","NA"
Nauru,"2012","NA","NA","NA","NA","NA","NA","NA","65.6","96.3","NA","NA","NA","NA","NA","23.8","NA"
Nauru,"2013","NA","NA","NA","NA","NA","NA","NA","65.6","96.5","NA","NA","NA","NA","NA","23.5","NA"
Nauru,"2014","NA","NA","NA","NA","NA","NA","NA","65.6","96.5","NA","NA","NA","NA","NA","23.1","NA"
Nepal,"2005","27.7962874821514","NA","15.9051273107778","NA","3","NA","NA","29.9","82.2","65.4942926829268","NA","NA","NA","NA","32.5","NA"
Nepal,"2006","24.6356033452808","NA","15.765608650157","42.9","3","29.3","NA","31.5","83.2","66.0360731707317","NA","NA","NA","NA","31.3","NA"
Nepal,"2007","25.4200672107537","4.79162462159435","15.6260899895361","NA","3","NA","NA","33.1","84.1","66.5519268292683","NA","NA","NA","NA","30.1","NA"
Nepal,"2008","25.8670520231214","NA","15.4865713289152","NA","3","NA","NA","34.7","85.1","67.0453658536585","NA","NA","NA","NA","29","NA"
Nepal,"2009","26.4009661835749","NA","15.3470526682944","NA","3.5","NA","NA","36.3","86.1","67.5183902439025","NA","NA","NA","NA","27.8","NA"
Nepal,"2010","29.738245273873","NA","15.2075340076735","NA","3.5","NA","NA","37.9","87","67.9714878048781","NA","NA","NA","NA","26.7","NA"
Nepal,"2011","NA","NA","15.0868503662365","49.5","3.5","39","2.75","39.5","88","68.4066341463415","NA","NA","NA","NA","25.6","NA"
Nepal,"2012","NA","NA","14.7750261597489","NA","3.5","NA","NA","41.1","88.9","68.8233170731707","NA","NA","NA","NA","24.7","NA"
Nepal,"2013","NA","NA","14.7471224276247","NA","3.5","NA","NA","42.6","89.8","69.222","NA","NA","NA","NA","23.8","NA"
Nepal,"2014","NA","4.79162462159435","NA","50.1","3.5","NA","NA","44.2","90.7","69.6046829268293","NA","NA","NA","NA","23","74.8"
Netherlands,"2005","NA","NA","32.9087677725119","NA","NA","NA","NA","97.9","100","79.3463414634146","NA","NA","NA","NA","3.4","NA"
Netherlands,"2006","NA","NA","31.6883886255924","NA","NA","NA","NA","97.9","100","79.6975609756098","NA","NA","NA","NA","3.3","NA"
Netherlands,"2007","10.5516088591726","99.5454545454545","31.3921800947867","NA","NA","NA","NA","97.9","100","80.0975609756098","NA","NA","NA","NA","3.2","NA"
Netherlands,"2008","NA","NA","31.5936018957346","NA","NA","NA","NA","97.8","100","80.2512195121951","NA","NA","NA","NA","3","NA"
Netherlands,"2009","NA","NA","31.2689000889416","NA","NA","NA","NA","97.8","100","80.5487804878049","NA","NA","NA","NA","2.9","NA"
Netherlands,"2010","NA","NA","30.3172250222354","NA","NA","NA","NA","97.8","100","80.7024390243902","NA","NA","NA","NA","2.8","NA"
Netherlands,"2011","NA","NA","29.8339264531435","NA","NA","NA","NA","97.8","100","81.2048780487805","NA","NA","NA","NA","2.7","NA"
Netherlands,"2012","NA","97.4545454545455","29.982206405694","NA","NA","NA","NA","97.8","100","81.1048780487805","NA","NA","NA","NA","2.6","NA"
Netherlands,"2013","NA","NA","30.8405108405108","NA","NA","NA","NA","97.8","100","81.3048780487805","NA","NA","NA","NA","2.5","NA"
Netherlands,"2014","NA","97.4545454545455","NA","NA","NA","NA","NA","97.7","100","81.3048780487805","NA","NA","NA","NA","2.4","2.3"
New Caledonia,"2005","NA","NA","0.37199124726477","NA","NA","NA","NA","100","95.5","75.1682926829268","NA","NA","NA","NA","NA","NA"
New Caledonia,"2006","NA","NA","0.37199124726477","NA","NA","NA","NA","100","96","76.4609756097561","NA","NA","NA","NA","NA","NA"
New Caledonia,"2007","NA","NA","0.37199124726477","NA","NA","NA","NA","100","96.5","75.9463414634146","NA","NA","NA","NA","NA","NA"
New Caledonia,"2008","NA","NA","0.37199124726477","NA","NA","NA","NA","100","97","76.4560975609756","NA","NA","NA","NA","NA","NA"
New Caledonia,"2009","NA","NA","0.37199124726477","NA","NA","NA","NA","100","97.5","76.9658536585366","NA","NA","NA","NA","NA","NA"
New Caledonia,"2010","NA","NA","0.37199124726477","NA","NA","NA","NA","100","98","77.4731707317073","NA","NA","NA","NA","NA","NA"
New Caledonia,"2011","NA","NA","0.355579868708972","NA","NA","NA","NA","100","98.5","76.7268292682927","NA","NA","NA","NA","NA","NA"
New Caledonia,"2012","NA","NA","0.328227571115974","NA","NA","NA","NA","100","98.5","77.1219512195122","NA","NA","NA","NA","NA","NA"
New Caledonia,"2013","NA","NA","0.339168490153173","NA","NA","NA","NA","100","98.5","77.3219512195122","NA","NA","NA","NA","NA","NA"
New Caledonia,"2014","NA","NA","NA","NA","NA","NA","NA","100","98.5","77.5731707317073","NA","NA","NA","NA","NA","NA"
New Zealand,"2005","NA","NA","1.61406706923398","NA","NA","NA","NA","NA","100","79.8512195121951","NA","NA","NA","NA","3.1","NA"
New Zealand,"2006","NA","NA","1.51532414264555","NA","NA","NA","NA","NA","100","80.0487804878049","NA","NA","NA","NA","3","NA"
New Zealand,"2007","4.43109602158962","1.50091743119266","1.6368538984467","NA","NA","NA","NA","NA","100","80.1512195121951","NA","NA","NA","NA","3","NA"
New Zealand,"2008","NA","NA","1.72040560555999","NA","NA","NA","NA","NA","100","80.3512195121951","NA","NA","NA","NA","3.1","NA"
New Zealand,"2009","NA","NA","1.78876609319813","NA","NA","NA","NA","NA","100","80.7024390243902","NA","NA","NA","NA","3.2","NA"
New Zealand,"2010","NA","NA","1.89510462952414","NA","NA","NA","NA","NA","100","80.7024390243902","NA","NA","NA","NA","3.3","NA"
New Zealand,"2011","NA","NA","1.78876609319813","NA","NA","NA","3.75","NA","100","80.9048780487805","NA","NA","NA","NA","3.4","NA"
New Zealand,"2012","NA","1.59051987767584","1.93308267821199","NA","NA","NA","NA","NA","100","81.1560975609756","NA","NA","NA","NA","3.3","NA"
New Zealand,"2013","NA","NA","2.07739926322586","NA","NA","NA","NA","NA","100","81.4073170731707","NA","NA","NA","NA","3.3","NA"
New Zealand,"2014","NA","1.59051987767584","NA","NA","NA","NA","NA","NA","100","81.4048780487805","NA","NA","NA","NA","3.2","7.7"
Nicaragua,"2005","NA","NA","16.6195778627223","NA","3.5","NA","NA","59.6","81.9","71.8380975609756","NA","NA","NA","NA","14.4","NA"
Nicaragua,"2006","NA","NA","15.4562074123317","NA","3.5","NA","NA","60.6","82.5","72.2130243902439","NA","NA","NA","NA","13.8","NA"
Nicaragua,"2007","NA","NA","14.9576200764501","NA","3.5","58.6","NA","61.6","83.1","72.5716585365854","NA","NA","NA","NA","13.3","NA"
Nicaragua,"2008","NA","NA","14.1266411833139","NA","3.5","NA","NA","62.7","83.7","72.9184146341464","NA","NA","NA","NA","12.7","NA"
Nicaragua,"2009","NA","NA","13.7111517367459","NA","3.5","NA","NA","63.7","84.3","73.2547804878049","NA","NA","NA","NA","12.3","NA"
Nicaragua,"2010","NA","NA","12.7222868539139","NA","3.5","NA","NA","64.7","85","73.5817317073171","NA","NA","NA","NA","11.8","NA"
Nicaragua,"2011","NA","NA","12.4896127638358","NA","3.5","NA","3.75","65.7","85.6","73.9012926829269","NA","NA","NA","NA","11.4","NA"
Nicaragua,"2012","NA","0.989116517285531","12.7305966428453","NA","3.5","65.4","NA","66.8","86.2","74.2124634146341","NA","NA","NA","NA","11","NA"
Nicaragua,"2013","NA","NA","12.4979225527672","NA","3.5","NA","NA","67.8","86.8","74.514756097561","NA","NA","NA","NA","10.6","NA"
Nicaragua,"2014","NA","0.989116517285531","NA","NA","3.5","NA","NA","67.8","86.9","74.8101463414634","NA","NA","NA","NA","10.3","40.4"
Niger,"2005","0.152705690678459","NA","11.1494434356991","NA","3","NA","NA","7.9","48.7","53.9368536585366","NA","NA","NA","NA","36.6","NA"
Niger,"2006","NA","NA","11.1604957764269","47","3","17.6","NA","8.2","49.8","54.6545609756098","NA","NA","NA","NA","35.4","NA"
Niger,"2007","NA","28.1028571428571","11.7825846688245","NA","3","NA","NA","8.5","50.8","55.4550243902439","NA","NA","NA","NA","34.2","NA"
Niger,"2008","NA","NA","11.7786374042788","NA","3","NA","NA","8.8","51.9","56.3372926829268","NA","NA","NA","NA","33","NA"
Niger,"2009","0.236261477319446","NA","11.7628483460962","NA","3","NA","NA","9.1","52.9","57.2850243902439","NA","NA","NA","NA","31.9","NA"
Niger,"2010","0.1960120049111","NA","11.9207389279229","NA","3.5","NA","NA","9.5","54","58.259","NA","NA","NA","NA","30.8","NA"
Niger,"2011","0.214805988939346","NA","12.3154653824899","NA","4","NA","NA","9.8","55.1","59.2045609756098","NA","NA","NA","NA","29.8","NA"
Niger,"2012","NA","NA","12.5523012552301","53.1","4","44.3","NA","10.1","56.2","60.0725365853659","NA","NA","NA","NA","28.9","NA"
Niger,"2013","NA","NA","12.5523012552301","NA","3.5","NA","NA","10.5","57.3","60.8281463414634","NA","NA","NA","NA","28.1","NA"
Niger,"2014","NA","28.1028571428571","NA","NA","3.5","NA","NA","10.8","58.1","61.4584878048781","NA","NA","NA","NA","27.3","87.5"
Nigeria,"2005","NA","NA","39.5269936427419","NA","3","NA","NA","32.2","57.8","48.6664878048781","NA","NA","NA","NA","42.7","NA"
Nigeria,"2006","NA","NA","40.4053712792472","NA","3","NA","NA","31.9","59","49.2361463414634","NA","NA","NA","NA","41.6","NA"
Nigeria,"2007","NA","5.93212669683258","40.6249656883736","NA","3","NA","NA","31.5","60.1","49.8081463414634","NA","NA","NA","NA","40.7","NA"
Nigeria,"2008","NA","NA","39.5269936427419","45.4","3","25.5","NA","31.2","61.2","50.3574390243903","NA","NA","NA","NA","39.8","NA"
Nigeria,"2009","NA","NA","35.135105460215","NA","3","NA","NA","30.8","62.3","50.8685609756098","NA","NA","NA","NA","39","NA"
Nigeria,"2010","NA","NA","36.2330775058467","NA","3","NA","NA","30.5","63.4","51.329512195122","NA","NA","NA","NA","38.2","NA"
Nigeria,"2011","NA","NA","37.3310495514784","39.7","3.5","26","4","30.2","64.5","51.7378048780488","NA","NA","NA","NA","37.4","NA"
Nigeria,"2012","NA","NA","38.4290215971101","NA","3.5","NA","NA","29.9","65.5","52.105","NA","NA","NA","NA","36.5","NA"
Nigeria,"2013","NA","NA","37.3310495514784","34.5","3.5","33.7","NA","29.6","66.6","52.4421463414634","NA","NA","NA","NA","35.8","NA"
Nigeria,"2014","NA","5.93212669683258","NA","NA","3.5","NA","NA","29.3","67.6","52.7542682926829","NA","NA","NA","NA","35","63.7"
Northern Mariana Islands,"2005","NA","NA","2.17391304347826","NA","NA","NA","NA","76.2","96.4","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2006","NA","NA","2.17391304347826","NA","NA","NA","NA","76.7","96.6","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2007","NA","NA","2.17391304347826","NA","NA","NA","NA","77.2","96.7","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2008","NA","NA","2.17391304347826","NA","NA","NA","NA","77.7","96.9","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2009","NA","NA","2.17391304347826","NA","NA","NA","NA","78.2","97.1","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2010","NA","NA","2.17391304347826","NA","NA","NA","NA","78.7","97.2","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2011","NA","NA","2.17391304347826","NA","NA","NA","NA","79.2","97.4","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2012","NA","NA","2.17391304347826","NA","NA","NA","NA","79.7","97.5","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2013","NA","NA","2.17391304347826","NA","NA","NA","NA","79.7","97.5","NA","NA","NA","NA","NA","NA","NA"
Northern Mariana Islands,"2014","NA","NA","NA","NA","NA","NA","NA","79.7","97.5","NA","NA","NA","NA","NA","NA","NA"
Norway,"2005","4.15057915057915","NA","2.36005968596422","NA","NA","NA","NA","98.1","100","80.0414634146342","NA","NA","NA","NA","2.3","NA"
Norway,"2006","5.41062801932367","NA","2.3491081328971","NA","NA","NA","NA","98.1","100","80.3439024390244","NA","NA","NA","NA","2.2","NA"
Norway,"2007","5.32945736434109","0.792146596858639","2.33432353625649","NA","NA","NA","NA","98.1","100","80.3951219512195","NA","NA","NA","NA","2.1","NA"
Norway,"2008","NA","NA","2.31378937425564","NA","NA","NA","NA","98.1","100","80.5926829268293","NA","NA","NA","NA","2","NA"
Norway,"2009","NA","NA","2.28613670276116","NA","NA","NA","NA","98.1","100","80.7951219512195","NA","NA","NA","NA","1.9","NA"
Norway,"2010","4.33399602385686","NA","2.26067434188011","NA","NA","NA","NA","98.1","100","80.9975609756098","NA","NA","NA","NA","1.9","NA"
Norway,"2011","NA","NA","2.2395926022259","NA","NA","NA","3.75","98.1","100","81.2951219512195","NA","NA","NA","NA","1.8","NA"
Norway,"2012","1.98025785656728","NA","2.22289148379855","NA","NA","NA","NA","98.1","100","81.4512195121951","NA","NA","NA","NA","1.7","NA"
Norway,"2013","NA","NA","2.20750455173924","NA","NA","NA","NA","98.1","100","81.7512195121951","NA","NA","NA","NA","1.6","NA"
Norway,"2014","NA","0.792146596858639","NA","NA","NA","NA","NA","98.1","100","81.7512195121951","NA","NA","NA","NA","1.6","0.5"
Oman,"2005","NA","NA","0.0904684975767367","NA","NA","NA","NA","93.3","87.8","74.4076097560976","NA","NA","NA","NA","5.8","NA"
Oman,"2006","NA","NA","0.0840064620355412","NA","NA","NA","NA","94.2","88.6","74.7748048780488","NA","NA","NA","NA","5.6","NA"
Oman,"2007","NA","94.3571428571429","0.0904684975767367","NA","NA","NA","NA","95","89.4","75.1236097560976","NA","NA","NA","NA","5.5","NA"
