"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"91",2002,34.1692550845293,69,46.1849134358223,79.7659056674557,84.45532751,5.81339135163388,90.5211499343897,21.8,0.897131277,316065,44882.20692,4.654900074,39.59999847,43.59999847,46.20000076,37.59999847,46.09220851,7.099999905,8.199999809,7.699999809
"92",2003,25.2640641135379,68.19999695,37.322293816351,77.8582434148331,84.30160156,-0.0741003526913264,97.3559743255154,20.2,0.996232739,330327,45238.17706,5.64431865147399,39.29999924,43.5,47,38.70000076,46.35732221,7.199999809,8,7.599999905
"93",2004,18.208850804793,67.30000305,38.7151695154455,75.8020407767644,83.91521897,5.66711247373064,90.7535871933184,20.2,1.002034424,344035,46169.25222,5.42343327361332,39.5,44.20000076,47.29999924,38.5,46.41936695,6.900000095,7.5,7.199999809
"94",2005,16.75245475,66.5,50.1347733864643,81.8923378417792,83.64779874,4.34817031925435,93.8178411609346,20.3,0.985903767,353084,47179.85791,4.552800179,38.40000153,43.70000076,49.29999924,39.70000076,46.45392353,6.400000095,7,6.699999809
"95",2006,19.98497710906,65.80000305,31.8128456265901,59.6325440635474,83.2911431,13.2578097518502,84.073372594512,20.3,0.796844597,356258,48033.30048,3.75488956623934,37.09999847,43,50.29999924,40.79999924,46.66884438,6.099999905,6.5,6.300000191
"96",2007,27.6907997803848,65.19999695,37.8035533114675,73.6791804601426,82.95165167,4.63952427869255,93.0572395837168,20.6,0.969853611,354977,48550.94241,4.490069866,36.59999847,43.09999847,51.59999847,41.29999924,46.83733822,5.599999905,6.400000095,6
"97",2008,25.2266939067284,64.59999847,28.825561040313,73.300962813931,82.50318768,14.0155602197595,83.467145180326,21.3,1.082197086,350938,48508.81528,4.528900146,36.59999847,43.09999847,51.90000153,41.59999847,46.83697157,5.599999905,6.5,6.099999905
"98",2009,19.9427067385879,64.09999847,44.9807464491872,72.7983714606623,82.28497717,15.4008491366254,80.9344317439206,21.3,1.144840183,346858,46542.11076,4.595530033,36.20000076,43.09999847,53.09999847,42.29999924,47.02642854,7,9.5,8.300000191
"99",2010,36.7050157980939,63.5,40.7370776398886,83.370303327614,81.82989852,-5.54824495445619,104.536575155444,21.3,1.113959721,344717,47445.76193,5.015729904,35.70000076,43,54.29999924,43.09999847,47.08563422,7.199999809,8.699999809,8
"100",2011,32.7605472702112,63.70000076,39.5590787981188,74.9701452234449,81.87660445,8.46823588053983,89.7040787297223,21.3,0.987617711,344860,48455.21402,4.909520149,35,43,55.40000153,43.70000076,47.14629689,7,7.800000191,7.400000095
"101",2012,38.3938553592809,63.79999924,23.7455939951122,64.2506735942592,81.69014146,12.2261772214765,85.3084767585961,21.3,1.183023858,346550,48721.1803,6.78821267041461,33.70000076,42.29999924,57.20000076,44.59999847,47.13905711,6.800000191,7.599999905,7.199999809
"102",2013,24.5662306508162,63.90000153,44.1423261635153,80.2083716287668,81.60919417,10.3217626994904,86.8138458019966,23.4,1.15590039,349416,49229.50377,5.28632979342609,33.59999847,42.5,57.70000076,45,47.20848469,6.599999905,7.5,7.099999905
"103",2014,42.5529329276446,64,49.7849352059538,74.0482231991982,81.63265147,12.9592007004863,84.1754193715991,23.4,1.098069388,-1171003.69772276,49895.98485,6.54653473304803,33.40000153,42.5,58.20000076,45.5,47.12164915,6.5,7.300000191,6.900000095
"104",2015,25.6783099114666,46.2705960079947,32.7212355467782,82.025696759099,65.1706651066994,19.4459894864955,76.9110728485738,23.6,0.863130607,356131,50000.55965,6.09767154237542,56.6908686796601,51.3440350256462,22.4738942597701,25.434304039921,42.4514144719745,11.5815867490888,6.33258485781646,8.53036514375687
"105",1990,33.57790046,57.90000153,26.70000076,69.90000153,76.18421253,8.92834195413699,92.19999695,13.3,1.738052341,3325329,7909.81137,2.48671665190843,16.4852774418834,18.6488094140343,23.4545578364201,24.4278675025491,35.23695425,7.19784364429129,7.22205242062141,7.20709639962694
"106",1991,33.10436547,57.90000153,27.89999962,69.30000305,77.20000203,9.6251081415924,92.19999695,30.5092800199137,1.664150397,3281839,7896.887103,2.31793607176649,28.7266671447655,34.1801846753454,23.4528238838306,17.8046107148944,37.25316441,9.600000381,5.300000191,6.900000095
"107",1992,34.34589891,57.29999924,28.20000076,69,77.74762769,7.63390794478613,91.69999695,26.8764706427476,1.59730289,3268140,7735.464615,2.01130862686339,16.60000038,12.39999962,7.400000095,5.300000191,39.21166287,8,5.400000095,6.400000095
"108",1993,34.3108922,57.09999847,28.89999962,68.30000305,78.00546565,5.28430058580276,91,20.1913806173821,1.553849362,3281050,7971.504595,0.86391681414583,17.29999924,12.60000038,7.400000095,5.5,39.27237931,7.300000191,5.199999809,6
"109",1994,35.16499324,56.90000153,28.79999924,68.90000153,77.94520757,5.55977170358904,90.80000305,50.3279759816227,1.539482098,3313822,8268.472118,4.87327721880779,24.0038534900679,27.2874559286204,23.5165227684152,16.0079932413498,39.67816617,7.300000191,5.099999905,6
"110",1995,34.42324474,56.79999924,28.5,68.80000305,78.56154473,6.21923250906664,90.90000153,18.9332866573428,1.544566818,3360353,8501.340122,3.79542881109413,18.5,13.30000019,8,5.900000095,40.0803099,7.300000191,5.099999905,6
"111",1996,36.27008402,56.79999924,29,69.09999847,78.88888783,7.11941163116186,90.30000305,7.68671251528787,1.553475678,3422280,8555.07161,1.95477396761882,20.60000038,14.60000038,8.399999619,5.900000095,39.761277,8.699999809,5.5,6.800000191
"112",1997,36.79437121,57.09999847,29.29999924,69.80000305,79.30555344,7.59535484823173,89.90000153,20.6,1.555075397,3498824,8709.028271,3.28344417546555,21,15.19999981,8.699999809,6.099999905,40.11494019,9.899999619,6.199999809,7.699999809
"113",1998,38.23721259,57.70000076,28.60000038,69.69999695,80.13888995,5.52348687365186,89.59999847,20.6,1.550011555,3578198,8604.092436,4.677000046,22.10000038,16.20000076,8.699999809,6.300000191,40.42492696,11.5,7.099999905,8.899999619
"114",1999,35.18278659,58.20000076,27.89999962,69.59999847,80.60942275,6.71542491396756,90.09999847,20.6,1.534401721,3645079,8512.823184,3.726340055,23.10000038,16.79999924,8.5,6.199999809,41.13964501,12.10000038,7.800000191,9.600000381
"115",2000,35.47468429,58.70000076,27.20000076,69.09999847,81.30194355,5.148523034509,90.80000305,13.5455216737431,1.509387698,3688711,8730.147298,3.711620092,31.9856645888175,27.9803730925537,9.37303871028815,1.51633948695971,41.23763381,12,7.699999809,9.5
